DE_solar_generation_actual,DE_wind_generation_actual,DE_wind_offshore_generation_actual,DE_wind_onshore_generation_actual,cumulated hours,lat,lon,v1,v2,v_50m,h1,h2,z0,SWTDN,SWGDN,T,rho,p,dt,v1-1d,v2-1d,v_50m-1d,h1-1d,h2-1d,z0-1d,SWTDN-1d,SWGDN-1d,T-1d,rho-1d,p-1d,day_of_year,month,day_of_week,hr_of_day,day_of_month
0.0,2995.0,60.0,2935.0,3982.0,51.25,10.3125,1.5272265625,2.6575390625,4.7841796875,2.82421875,10.82421875,0.2323935083,0.0,0.0,285.891937256,1.17126500607,96980.46875,2016-06-14 22:00:00,2.0744140625,3.2645703125,5.4629296875,2.81640625,10.81640625,0.23214182175099998,0.0,0.0,285.677215576,1.1751747131299999,97117.03125,166,6,1,22,14
0.0,2974.0,48.0,2926.0,3983.0,51.25,10.3125,1.60296875,2.751015625,4.9269140625,2.82421875,10.82421875,0.23239876258900002,0.0,0.0,285.572814941,1.17289578915,96974.359375,2016-06-14 23:00:00,2.066015625,3.2515625,5.43359375,2.81640625,10.81640625,0.23214436106,0.0,0.0,285.417755127,1.17633008957,97110.0859375,166,6,1,23,14
0.0,2964.0,43.0,2922.0,3984.0,51.25,10.3125,1.621875,2.76203125,4.93796875,2.82421875,10.82421875,0.232417186943,0.0,0.0,285.254852295,1.17437577248,96960.0703125,2016-06-15 00:00:00,2.0692578125,3.2457421875,5.377265625,2.81640625,10.81640625,0.232152880566,0.0,0.0,285.18859863299997,1.17740488052,97102.140625,167,6,2,0,15
0.0,2762.0,52.0,2710.0,3985.0,51.25,10.3125,1.5931640625,2.713828125,4.86921875,2.82421875,10.82421875,0.232425023033,0.0,0.0,284.954864502,1.17565703392,96943.15625,2016-06-15 01:00:00,2.053828125,3.208671875,5.2924609375,2.81640625,10.81640625,0.23216018795600002,0.0,0.0,284.973846436,1.17839491367,97093.4453125,167,6,2,1,15
3.0,2489.0,62.0,2427.0,3986.0,51.25,10.3125,1.538671875,2.641796875,4.743203125,2.82421875,10.82421875,0.23243547963199998,1.31149210426,0.26965945783000006,284.677490234,1.17681193352,96933.9921875,2016-06-15 02:00:00,2.02125,3.14984375,5.19765625,2.81640625,10.81640625,0.23217105561700002,1.25523424496,0.11604195541300001,284.78820800799997,1.17932963371,97085.671875,167,6,2,2,15
228.0,2253.0,84.0,2170.0,3987.0,51.25,10.3125,1.51703125,2.56375,4.5215625,2.82421875,10.82421875,0.232453246065,68.94577819109999,16.3559479713,284.693115234,1.17798912525,96935.34375,2016-06-15 03:00:00,2.0852734375,3.18796875,5.0923828125,2.81640625,10.81640625,0.232189924212,68.23251347989999,14.1976089478,284.82333374,1.1803027391399998,97083.1015625,167,6,2,3,15
1461.0,1944.0,119.0,1824.0,3988.0,51.25,10.3125,1.818984375,2.7582421875,3.978203125,2.82421875,10.82421875,0.232464340387,247.466552734,74.32284545899999,285.389282227,1.1787207126600001,96951.8515625,2016-06-15 04:00:00,2.4121875,3.487734375,4.726484375,2.81640625,10.81640625,0.232197838068,246.67822265599997,69.9859619141,285.451049805,1.18042171001,97081.296875,167,6,2,4,15
3727.0,1295.0,58.0,1236.0,3989.0,51.25,10.3125,1.8578125,2.6999609375,3.4144140625,2.82421875,10.82421875,0.232474380161,443.80761718800005,158.093994141,286.12878418,1.1775505542799998,96983.0859375,2016-06-15 05:00:00,2.581015625,3.623515625,4.48234375,2.81640625,10.81640625,0.232208633843,443.12597656199995,154.955566406,286.244750977,1.1785020828200001,97080.0546875,167,6,2,5,15
6543.0,897.0,18.0,878.0,3990.0,51.25,10.3125,1.936640625,2.772890625,3.449609375,2.82421875,10.82421875,0.23248424956099997,637.616210938,256.27307128900003,287.128967285,1.1745594739899998,97021.140625,2016-06-15 06:00:00,2.7583984375,3.8444921875,4.7182421875,2.81640625,10.81640625,0.232215915214,637.044921875,263.683837891,287.238372803,1.1752293109899998,97078.140625,167,6,2,6,15
9676.0,914.0,14.0,900.0,3991.0,51.25,10.3125,2.1658203125,3.0809765625,3.821015625,2.82421875,10.82421875,0.23249352204100002,815.68359375,346.504394531,287.971923828,1.1721322536499998,97050.8203125,2016-06-15 07:00:00,2.9269921875,4.0611328125,4.9284765625,2.81640625,10.81640625,0.23222244506499998,815.208007812,379.84143066400003,288.22781372099996,1.17208433151,97070.890625,167,6,2,7,15
12342.0,988.0,9.0,979.0,3992.0,51.25,10.3125,2.389296875,3.38953125,4.1940234375,2.82421875,10.82421875,0.232505629992,965.897460938,417.62988281199995,288.611022949,1.17038059235,97066.2734375,2016-06-15 08:00:00,3.01703125,4.1706640625,5.0290625,2.81640625,10.81640625,0.23223289817200002,965.500976562,473.42675781199995,289.125335693,1.16918885708,97054.875,167,6,2,8,15
14159.0,1314.0,11.0,1303.0,3993.0,51.25,10.3125,2.51484375,3.5688671875,4.426875,2.82421875,10.82421875,0.232515809289,1077.99902344,468.702880859,289.155670166,1.16870260239,97072.21875,2016-06-15 09:00:00,2.9947265625,4.1331640625,4.9776171875,2.81640625,10.81640625,0.232251301281,1077.65625,523.243164062,289.851531982,1.1665645837799998,97037.015625,167,6,2,9,15
14574.0,1798.0,12.0,1787.0,3994.0,51.25,10.3125,2.5578125,3.6433203125,4.5321875,2.82421875,10.82421875,0.232530462253,1144.34960938,509.180175781,289.675872803,1.1669315099700002,97072.953125,2016-06-15 10:00:00,2.912421875,4.0287890625,4.8727734375,2.81640625,10.81640625,0.232258548366,1144.06054688,540.039550781,290.401306152,1.16415095329,97016.859375,167,6,2,10,15
14920.0,2206.0,10.0,2196.0,3995.0,51.25,10.3125,2.54671875,3.6566015625,4.56203125,2.82421875,10.82421875,0.232543137146,1160.46289062,519.2575683590001,290.09811401400003,1.1652909517299999,97070.40625,2016-06-15 11:00:00,2.820078125,3.9244140625,4.7805859375,2.81640625,10.81640625,0.23226349200100002,1160.16210938,516.9636230469999,290.731536865,1.16218233109,96994.109375,167,6,2,11,15
15284.0,2558.0,30.0,2528.0,3996.0,51.25,10.3125,2.5179296875,3.6466796875,4.565546875,2.82421875,10.82421875,0.232557972765,1125.18554688,496.521728516,290.37197876,1.1640510559100001,97072.9765625,2016-06-15 12:00:00,2.734921875,3.83578125,4.707421875,2.81640625,10.81640625,0.232269960502,1124.9296875,494.99926757800006,290.95535278299997,1.1606836319,96979.2109375,167,6,2,12,15
14876.0,2916.0,20.0,2896.0,3997.0,51.25,10.3125,2.4694140625,3.6028125,4.53046875,2.82421875,10.82421875,0.232570554877,1041.02148438,444.431396484,290.464996338,1.1633166074799999,97077.4296875,2016-06-15 13:00:00,2.6389453125,3.7371484375,4.6275390625,2.8203125,10.8203125,0.232275813981,1040.6875,450.290771484,291.035247803,1.15963411331,96971.2109375,167,6,2,13,15
13119.0,3022.0,29.0,2993.0,3998.0,51.25,10.3125,2.381953125,3.494375,4.4180078125,2.82421875,10.82421875,0.232581812064,913.620117188,383.478271484,290.42034912099996,1.16299927235,97083.9453125,2016-06-15 14:00:00,2.52296875,3.6134765625,4.526953125,2.8203125,10.8203125,0.23229068097600003,913.23828125,380.521972656,290.932128906,1.15915775299,96965.75,167,6,2,14,15
10283.0,3144.0,42.0,3101.0,3999.0,51.25,10.3125,2.2219921875,3.282421875,4.2051953125,2.82421875,10.82421875,0.232598969819,751.711914062,303.46862793,290.220153809,1.1630867719700002,97091.2890625,2016-06-15 15:00:00,2.370859375,3.4386328125,4.3768359375,2.8203125,10.8203125,0.23231097100200002,751.233398438,293.166992188,290.635314941,1.15926623344,96954.0,167,6,2,15,15
6463.0,2847.0,13.0,2834.0,4000.0,51.25,10.3125,1.9568359375,2.920859375,3.854453125,2.82421875,10.82421875,0.232611587319,566.318847656,215.510009766,289.86804199200003,1.1636711359,97101.40625,2016-06-15 16:00:00,2.1047265625,3.0929296875,4.0651171875,2.8203125,10.8203125,0.232323916153,565.756347656,200.309448242,290.161376953,1.1600048542,96943.2421875,167,6,2,16,15
3289.0,2317.0,1.0,2316.0,4001.0,51.25,10.3125,1.48671875,2.28921875,3.3633203125,2.82421875,10.82421875,0.23262356406800003,370.080078125,130.17303466799999,289.31277465799997,1.16484212875,97119.59375,2016-06-15 17:00:00,1.6876171875,2.5490625,3.7391796875,2.8203125,10.8203125,0.232332861041,369.416015625,113.64050293,289.483032227,1.16135978699,96937.6171875,167,6,2,17,15
1096.0,1836.0,0.0,1836.0,4002.0,51.25,10.3125,0.929453125,1.658515625,3.100078125,2.82421875,10.82421875,0.232637959113,176.383056641,51.412994384799994,288.18127441400003,1.16661810875,97148.5625,2016-06-15 18:00:00,1.26953125,2.095859375,3.6902734375,2.8203125,10.8203125,0.232343197208,175.62841796900003,44.074867248500006,288.444152832,1.16315364838,96936.3984375,167,6,2,18,15
90.0,1636.0,0.0,1636.0,4003.0,51.25,10.3125,0.89078125,1.7534375,3.2198046875,2.82421875,10.82421875,0.232698037157,26.486874359699996,5.41995878434,286.863220215,1.16886675358,97195.1484375,2016-06-15 19:00:00,1.2027734375,2.141796875,3.9143359375,2.82421875,10.82421875,0.23235811373399998,26.0827740858,5.24714770884,287.321929932,1.16534137726,96955.359375,167,6,2,19,15
0.0,1856.0,0.0,1856.0,4004.0,51.25,10.3125,0.979765625,1.8990234375,3.51078125,2.82421875,10.82421875,0.232662918442,0.0213155568808,0.00316339824349,286.238342285,1.17117071152,97232.2265625,2016-06-15 20:00:00,1.3094921875,2.3290625,4.2124609375,2.82421875,10.82421875,0.23236666950399998,0.019080822527400003,0.00331138630282,286.696685791,1.1675822734799999,96968.5546875,167,6,2,20,15
0.0,2521.0,0.0,2521.0,4005.0,51.25,10.3125,1.062890625,2.031328125,3.7967578125,2.82421875,10.82421875,0.23266675205600001,0.0,0.0,285.758148193,1.1732068061799998,97253.8203125,2016-06-15 21:00:00,1.4249609375,2.513515625,4.5179296875,2.82421875,10.82421875,0.23238340665100002,0.0,0.0,286.2527771,1.1695330143,96976.328125,167,6,2,21,15
0.0,2912.0,0.0,2912.0,4006.0,51.25,10.3125,1.12734375,2.131953125,4.0136328125,2.82421875,10.82421875,0.232687584113,0.0,0.0,285.343719482,1.17506659031,97265.5390625,2016-06-15 22:00:00,1.5272265625,2.6575390625,4.7841796875,2.82421875,10.82421875,0.2323935083,0.0,0.0,285.891937256,1.17126500607,96980.46875,167,6,2,22,15
0.0,3036.0,2.0,3033.0,4007.0,51.25,10.3125,1.17640625,2.215546875,4.1715234375,2.82421875,10.82421875,0.23269275604000003,0.0,0.0,284.97076416,1.1767489910100002,97264.921875,2016-06-15 23:00:00,1.60296875,2.751015625,4.9269140625,2.82421875,10.82421875,0.23239876258900002,0.0,0.0,285.572814941,1.17289578915,96974.359375,167,6,2,23,15
0.0,3104.0,0.0,3104.0,4008.0,51.25,10.3125,1.2411328125,2.3066796875,4.3237109375,2.82421875,10.82421875,0.23269771120000002,0.0,0.0,284.645446777,1.17828607559,97256.5078125,2016-06-16 00:00:00,1.621875,2.76203125,4.93796875,2.82421875,10.82421875,0.232417186943,0.0,0.0,285.254852295,1.17437577248,96960.0703125,168,6,3,0,16
0.0,3168.0,0.0,3168.0,4009.0,51.25,10.3125,1.309296875,2.3770703125,4.41859375,2.82421875,10.82421875,0.23270263032900002,0.0,0.0,284.386138916,1.17974925041,97246.890625,2016-06-16 01:00:00,1.5931640625,2.713828125,4.86921875,2.82421875,10.82421875,0.232425023033,0.0,0.0,284.954864502,1.17565703392,96943.15625,168,6,3,1,16
5.0,3105.0,0.0,3105.0,4010.0,51.25,10.3125,1.3582421875,2.4129296875,4.463203125,2.82421875,10.82421875,0.232702709666,1.3611809746799999,0.18373029504799998,284.180450439,1.1811541318899998,97241.859375,2016-06-16 02:00:00,1.538671875,2.641796875,4.743203125,2.82421875,10.82421875,0.23243547963199998,1.31149210426,0.26965945783000006,284.677490234,1.17681193352,96933.9921875,168,6,3,2,16
339.0,2817.0,2.0,2816.0,4011.0,51.25,10.3125,1.44171875,2.493203125,4.397421875,2.82421875,10.82421875,0.23270793205600002,69.5565465838,18.535607338,284.22869873,1.18253707886,97246.4609375,2016-06-16 03:00:00,1.51703125,2.56375,4.5215625,2.82421875,10.82421875,0.232453246065,68.94577819109999,16.3559479713,284.693115234,1.17798912525,96935.34375,168,6,3,3,16
1841.0,2302.0,9.0,2293.0,4012.0,51.25,10.3125,1.736640625,2.6915625,3.9497265625,2.82421875,10.82421875,0.23271685569800002,248.138916016,86.1856384277,285.141693115,1.18309187889,97260.6171875,2016-06-16 04:00:00,1.818984375,2.7582421875,3.978203125,2.82421875,10.82421875,0.232464340387,247.466552734,74.32284545899999,285.389282227,1.1787207126600001,96951.8515625,168,6,3,4,16
4999.0,1155.0,8.0,1147.0,4013.0,51.25,10.3125,1.894375,2.73375,3.426171875,2.82421875,10.82421875,0.232724519435,444.380859375,186.614990234,286.215484619,1.18130636215,97282.9453125,2016-06-16 05:00:00,1.8578125,2.6999609375,3.4144140625,2.82421875,10.82421875,0.232474380161,443.80761718800005,158.093994141,286.12878418,1.1775505542799998,96983.0859375,168,6,3,5,16
8774.0,590.0,9.0,581.0,4014.0,51.25,10.3125,1.9317578125,2.733125,3.363359375,2.82421875,10.82421875,0.232740148658,638.095703125,299.41833496099997,287.623626709,1.1767041683200001,97302.90625,2016-06-16 06:00:00,1.936640625,2.772890625,3.449609375,2.82421875,10.82421875,0.23248424956099997,637.616210938,256.27307128900003,287.128967285,1.1745594739899998,97021.140625,168,6,3,6,16
11960.0,419.0,4.0,414.0,4015.0,51.25,10.3125,1.9907421875,2.789921875,3.429765625,2.82421875,10.82421875,0.232735913817,816.072265625,410.31933593800005,288.945953369,1.17234659195,97309.578125,2016-06-16 07:00:00,2.1658203125,3.0809765625,3.821015625,2.82421875,10.82421875,0.23249352204100002,815.68359375,346.504394531,287.971923828,1.1721322536499998,97050.8203125,168,6,3,7,16
14598.0,598.0,22.0,576.0,4016.0,51.25,10.3125,2.024375,2.8200390625,3.4754296875,2.82421875,10.82421875,0.23273607266600002,966.208984375,507.068115234,290.043182373,1.16869604588,97304.9765625,2016-06-16 08:00:00,2.389296875,3.38953125,4.1940234375,2.82421875,10.82421875,0.232505629992,965.897460938,417.62988281199995,288.611022949,1.17038059235,97066.2734375,168,6,3,8,16
16319.0,736.0,45.0,692.0,4017.0,51.25,10.3125,2.0078125,2.7891015625,3.446015625,2.82421875,10.82421875,0.23274077357500003,1078.24902344,581.9465332030001,290.936126709,1.16561770439,97302.453125,2016-06-16 09:00:00,2.51484375,3.5688671875,4.426875,2.82421875,10.82421875,0.232515809289,1077.99902344,468.702880859,289.155670166,1.16870260239,97072.21875,168,6,3,9,16
16198.0,738.0,26.0,712.0,4018.0,51.25,10.3125,1.9369921875,2.68921875,3.349453125,2.82421875,10.82421875,0.23273968322900002,1144.58398438,618.704589844,291.593658447,1.1631364822399999,97305.1875,2016-06-16 10:00:00,2.5578125,3.6433203125,4.5321875,2.82421875,10.82421875,0.232530462253,1144.34960938,509.180175781,289.675872803,1.1669315099700002,97072.953125,168,6,3,10,16
14895.0,701.0,10.0,692.0,4019.0,51.25,10.3125,1.82125,2.547265625,3.200390625,2.82421875,10.82421875,0.23274076269000002,1160.67773438,611.8557128909999,292.022399902,1.1611777544,97304.5078125,2016-06-16 11:00:00,2.54671875,3.6566015625,4.56203125,2.82421875,10.82421875,0.232543137146,1160.46289062,519.2575683590001,290.09811401400003,1.1652909517299999,97070.40625,168,6,3,11,16
12950.0,690.0,4.0,685.0,4020.0,51.25,10.3125,1.7117578125,2.4179296875,3.05140625,2.82421875,10.82421875,0.232747425372,1125.45117188,573.555175781,292.24810791,1.15969634056,97298.203125,2016-06-16 12:00:00,2.5179296875,3.6466796875,4.565546875,2.82421875,10.82421875,0.232557972765,1125.18554688,496.521728516,290.37197876,1.1640510559100001,97072.9765625,168,6,3,12,16
10966.0,718.0,6.0,712.0,4021.0,51.25,10.3125,1.6009375,2.279921875,2.870859375,2.82421875,10.82421875,0.23275077231199998,1041.28710938,504.01831054699994,292.285736084,1.1587023735,97286.453125,2016-06-16 13:00:00,2.4694140625,3.6028125,4.53046875,2.82421875,10.82421875,0.232570554877,1041.02148438,444.431396484,290.464996338,1.1633166074799999,97077.4296875,168,6,3,13,16
8592.0,694.0,7.0,687.0,4022.0,51.25,10.3125,1.4924609375,2.1416015625,2.6798046875,2.82421875,10.82421875,0.232760205795,913.951171875,420.16796875,292.16564941400003,1.15827417374,97279.671875,2016-06-16 14:00:00,2.381953125,3.494375,4.4180078125,2.82421875,10.82421875,0.232581812064,913.620117188,383.478271484,290.42034912099996,1.16299927235,97083.9453125,168,6,3,14,16
6652.0,921.0,2.0,918.0,4023.0,51.25,10.3125,1.3737109375,2.003125,2.533984375,2.82421875,10.82421875,0.23276771184700001,752.112304688,318.396606445,291.89276123,1.1582952737799999,97270.828125,2016-06-16 15:00:00,2.2219921875,3.282421875,4.2051953125,2.82421875,10.82421875,0.232598969819,751.711914062,303.46862793,290.220153809,1.1630867719700002,97091.2890625,168,6,3,15,16
4286.0,1083.0,7.0,1076.0,4024.0,51.25,10.3125,1.193828125,1.80109375,2.3915625,2.82421875,10.82421875,0.232780826035,566.790039062,214.153625488,291.44909668,1.15887892246,97262.8125,2016-06-16 16:00:00,1.9568359375,2.920859375,3.854453125,2.82421875,10.82421875,0.232611587319,566.318847656,215.510009766,289.86804199200003,1.1636711359,97101.40625,168,6,3,16,16
2157.0,972.0,1.0,972.0,4025.0,51.25,10.3125,0.9260546875,1.499765625,2.25953125,2.82421875,10.82421875,0.232816943483,370.629394531,118.92037963899999,290.753265381,1.1601755619,97258.390625,2016-06-16 17:00:00,1.48671875,2.28921875,3.3633203125,2.82421875,10.82421875,0.23262356406800003,370.080078125,130.17303466799999,289.31277465799997,1.16484212875,97119.59375,168,6,3,17,16
629.0,972.0,0.0,972.0,4026.0,51.25,10.3125,0.7465234375,1.376328125,2.4730078125,2.82421875,10.82421875,0.232816998779,177.01587030299999,46.902122497600004,289.686950684,1.16214513779,97258.7265625,2016-06-16 18:00:00,0.929453125,1.658515625,3.100078125,2.82421875,10.82421875,0.232637959113,176.383056641,51.412994384799994,288.18127441400003,1.16661810875,97148.5625,168,6,3,18,16
71.0,928.0,3.0,925.0,4027.0,51.25,10.3125,0.87140625,1.663203125,2.975546875,2.82421875,10.82421875,0.232798491886,26.8286509152,5.73254466098,288.52041626,1.1646256446799998,97268.25,2016-06-16 19:00:00,0.89078125,1.7534375,3.2198046875,2.82421875,10.82421875,0.232698037157,26.486874359699996,5.41995878434,286.863220215,1.16886675358,97195.1484375,168,6,3,19,16
0.0,868.0,2.0,866.0,4028.0,51.25,10.3125,1.0603515625,1.945078125,3.3775390625,2.82421875,10.82421875,0.232793667693,0.0233387745575,0.0037294090725500002,287.858551025,1.1669397354100002,97258.453125,2016-06-16 20:00:00,0.979765625,1.8990234375,3.51078125,2.82421875,10.82421875,0.232662918442,0.0213155568808,0.00316339824349,286.238342285,1.17117071152,97232.2265625,168,6,3,20,16
0.0,952.0,1.0,951.0,4029.0,51.25,10.3125,1.1853515625,2.118203125,3.639296875,2.82421875,10.82421875,0.232793122867,0.0,0.0,287.38211059599996,1.16877627373,97235.6171875,2016-06-16 21:00:00,1.062890625,2.031328125,3.7967578125,2.82421875,10.82421875,0.23266675205600001,0.0,0.0,285.758148193,1.1732068061799998,97253.8203125,168,6,3,21,16
0.0,1226.0,6.0,1219.0,4030.0,51.25,10.3125,1.2789453125,2.2486328125,3.8376171875,2.82421875,10.82421875,0.232796844141,0.0,0.0,287.003173828,1.17033720016,97211.6015625,2016-06-16 22:00:00,1.12734375,2.131953125,4.0136328125,2.82421875,10.82421875,0.232687584113,0.0,0.0,285.343719482,1.17506659031,97265.5390625,168,6,3,22,16
0.0,1606.0,4.0,1603.0,4031.0,51.25,10.3125,1.396484375,2.400078125,4.0310546875,2.82421875,10.82421875,0.232796897401,0.0,0.0,286.689147949,1.1717697381999999,97185.3203125,2016-06-16 23:00:00,1.17640625,2.215546875,4.1715234375,2.82421875,10.82421875,0.23269275604000003,0.0,0.0,284.97076416,1.1767489910100002,97264.921875,168,6,3,23,16
0.0,1992.0,2.0,1990.0,4032.0,51.25,10.3125,1.561875,2.620390625,4.3212890625,2.82421875,10.82421875,0.23279929812,0.0,0.0,286.38482666,1.17312455177,97155.8984375,2016-06-17 00:00:00,1.2411328125,2.3066796875,4.3237109375,2.82421875,10.82421875,0.23269771120000002,0.0,0.0,284.645446777,1.17828607559,97256.5078125,169,6,4,0,17
0.0,2484.0,1.0,2483.0,4033.0,51.25,10.3125,1.7408984375,2.8677734375,4.6587890625,2.82421875,10.82421875,0.23280525061000001,0.0,0.0,286.074005127,1.17446279526,97126.09375,2016-06-17 01:00:00,1.309296875,2.3770703125,4.41859375,2.82421875,10.82421875,0.23270263032900002,0.0,0.0,284.386138916,1.17974925041,97246.890625,169,6,4,1,17
2.0,2816.0,0.0,2816.0,4034.0,51.25,10.3125,1.925859375,3.1109375,4.9603125,2.82421875,10.82421875,0.23281240634,1.40343864594,0.12810295758600002,285.787872314,1.17590045929,97109.109375,2016-06-17 02:00:00,1.3582421875,2.4129296875,4.463203125,2.82421875,10.82421875,0.232702709666,1.3611809746799999,0.18373029504799998,284.180450439,1.1811541318899998,97241.859375,169,6,4,2,17
130.0,3308.0,2.0,3306.0,4035.0,51.25,10.3125,2.127734375,3.3696484375,5.231171875,2.82421875,10.82421875,0.232824375552,70.0638290346,9.78976726532,285.592987061,1.17758321762,97117.125,2016-06-17 03:00:00,1.44171875,2.493203125,4.397421875,2.82421875,10.82421875,0.23270793205600002,69.5565465838,18.535607338,284.22869873,1.18253707886,97246.4609375,169,6,4,3,17
899.0,3913.0,15.0,3898.0,4036.0,51.25,10.3125,2.5080859375,3.7967578125,5.3737890625,2.82421875,10.82421875,0.23283476626,248.686767578,51.484497070299994,285.852966309,1.17894506454,97142.2421875,2016-06-17 04:00:00,1.736640625,2.6915625,3.9497265625,2.82421875,10.82421875,0.23271685569800002,248.138916016,86.1856384277,285.141693115,1.18309187889,97260.6171875,169,6,4,4,17
2284.0,4043.0,32.0,4010.0,4037.0,51.25,10.3125,2.884765625,4.255234375,5.4926171875,2.82421875,10.82421875,0.232835549502,444.845214844,115.98516845700001,286.254455566,1.17904317379,97178.1640625,2016-06-17 05:00:00,1.894375,2.73375,3.426171875,2.82421875,10.82421875,0.232724519435,444.380859375,186.614990234,286.215484619,1.18130636215,97282.9453125,169,6,4,5,17
3787.0,4596.0,40.0,4556.0,4038.0,51.25,10.3125,3.1990625,4.69453125,5.960625,2.82421875,10.82421875,0.232836937143,638.471679688,195.29010009799998,286.83370971700003,1.1778336763400001,97223.078125,2016-06-17 06:00:00,1.9317578125,2.733125,3.363359375,2.82421875,10.82421875,0.232740148658,638.095703125,299.41833496099997,287.623626709,1.1767041683200001,97302.90625,169,6,4,6,17
5703.0,5152.0,64.0,5088.0,4039.0,51.25,10.3125,3.5544921875,5.2107421875,6.5802734375,2.82421875,10.82421875,0.232842394839,816.38671875,281.06091308599997,287.470184326,1.17646026611,97272.4140625,2016-06-17 07:00:00,1.9907421875,2.789921875,3.429765625,2.82421875,10.82421875,0.232735913817,816.072265625,410.31933593800005,288.945953369,1.17234659195,97309.578125,169,6,4,7,17
7863.0,5903.0,53.0,5850.0,4040.0,51.25,10.3125,3.8943359375,5.6908203125,7.1545703125,2.82421875,10.82421875,0.23284740413199997,966.4609375,372.39770507800006,288.12121582,1.1752114296,97327.015625,2016-06-17 08:00:00,2.024375,2.8200390625,3.4754296875,2.82421875,10.82421875,0.23273607266600002,966.208984375,507.068115234,290.043182373,1.16869604588,97304.9765625,169,6,4,8,17
9765.0,6810.0,66.0,6743.0,4041.0,51.25,10.3125,4.110625,5.99265625,7.512890625,2.82421875,10.82421875,0.232855677071,1078.45507812,438.422119141,288.69229126,1.17417418957,97384.921875,2016-06-17 09:00:00,2.0078125,2.7891015625,3.446015625,2.82421875,10.82421875,0.23274077357500003,1078.24902344,581.9465332030001,290.936126709,1.16561770439,97302.453125,169,6,4,9,17
12211.0,7632.0,68.0,7563.0,4042.0,51.25,10.3125,4.236328125,6.1682421875,7.7233984375,2.82421875,10.82421875,0.23287114709600001,1144.75390625,478.82714843800005,289.177886963,1.17329907417,97449.234375,2016-06-17 10:00:00,1.9369921875,2.68921875,3.349453125,2.82421875,10.82421875,0.23273968322900002,1144.58398438,618.704589844,291.593658447,1.1631364822399999,97305.1875,169,6,4,10,17
13702.0,8110.0,126.0,7985.0,4043.0,51.25,10.3125,4.3045703125,6.268671875,7.8666796875,2.82421875,10.82421875,0.232877141961,1160.84375,481.12963867199994,289.50344848599997,1.1727018356299999,97514.21875,2016-06-17 11:00:00,1.82125,2.547265625,3.200390625,2.82421875,10.82421875,0.23274076269000002,1160.67773438,611.8557128909999,292.022399902,1.1611777544,97304.5078125,169,6,4,11,17
14487.0,9093.0,205.0,8888.0,4044.0,51.25,10.3125,4.31515625,6.28296875,7.916171875,2.82421875,10.82421875,0.232880935587,1125.60546875,471.529541016,289.738250732,1.1724116802200002,97587.15625,2016-06-17 12:00:00,1.7117578125,2.4179296875,3.05140625,2.82421875,10.82421875,0.232747425372,1125.45117188,573.555175781,292.24810791,1.15969634056,97298.203125,169,6,4,12,17
13642.0,9249.0,241.0,9008.0,4045.0,51.25,10.3125,4.2419921875,6.1778125,7.8353515625,2.82421875,10.82421875,0.23288479562800002,1041.4921875,428.238769531,289.83328247099996,1.1723957061799999,97658.9296875,2016-06-17 13:00:00,1.6009375,2.279921875,2.870859375,2.82421875,10.82421875,0.23275077231199998,1041.28710938,504.01831054699994,292.285736084,1.1587023735,97286.453125,169,6,4,13,17
11884.0,9138.0,356.0,8782.0,4046.0,51.25,10.3125,4.1290234375,6.0084765625,7.6773046875,2.82421875,10.82421875,0.23289067372900002,914.184570312,375.99145507800006,289.823028564,1.17266440392,97727.8515625,2016-06-17 14:00:00,1.4924609375,2.1416015625,2.6798046875,2.82421875,10.82421875,0.232760205795,913.951171875,420.16796875,292.16564941400003,1.15827417374,97279.671875,169,6,4,14,17
9698.0,9211.0,513.0,8698.0,4047.0,51.25,10.3125,3.9494921875,5.7346484375,7.39796875,2.82421875,10.82421875,0.232893541387,752.404296875,309.119750977,289.710845947,1.1730124950399998,97782.3671875,2016-06-17 15:00:00,1.3737109375,2.003125,2.533984375,2.82421875,10.82421875,0.23276771184700001,752.112304688,318.396606445,291.89276123,1.1582952737799999,97270.828125,169,6,4,15,17
6957.0,8854.0,639.0,8216.0,4048.0,51.25,10.3125,3.657578125,5.3012109375,6.953359375,2.82421875,10.82421875,0.232898800449,567.152832031,233.75634765599997,289.46707153299997,1.17368388176,97828.65625,2016-06-17 16:00:00,1.193828125,1.80109375,2.3915625,2.82421875,10.82421875,0.232780826035,566.790039062,214.153625488,291.44909668,1.15887892246,97262.8125,169,6,4,16,17
3610.0,8321.0,603.0,7718.0,4049.0,51.25,10.3125,3.145,4.5721484375,6.3372265625,2.82421875,10.82421875,0.23290735569499998,371.06347656199995,144.018920898,288.96902465799997,1.1750921011,97880.234375,2016-06-17 17:00:00,0.9260546875,1.499765625,2.25953125,2.82421875,10.82421875,0.232816943483,370.629394531,118.92037963899999,290.753265381,1.1601755619,97258.390625,169,6,4,17,17
1159.0,7924.0,604.0,7320.0,4050.0,51.25,10.3125,2.541640625,3.804609375,6.05765625,2.82421875,10.82421875,0.232912832803,177.521607578,58.5714263916,287.998382568,1.17730641365,97935.53125,2016-06-17 18:00:00,0.7465234375,1.376328125,2.4730078125,2.82421875,10.82421875,0.232816998779,177.01587030299999,46.902122497600004,289.686950684,1.16214513779,97258.7265625,169,6,4,18,17
