DE_wind_generation_actual,cumulated hours,v1,v2,v_50m,h1,h2,z0,SWTDN,SWGDN,T,rho,p,v1-1d,v2-1d,v_50m-1d,h1-1d,h2-1d,z0-1d,SWTDN-1d,SWGDN-1d,T-1d,rho-1d,p-1d,day_of_year,month,day_of_week,hr_of_day,day_of_month
5047,4582,1.848789063,2.814296875,4.376054688,2.828125,10.828125,0.234783331,0,0,290.1911926,1.17130816,98645.76563,3.188203125,4.856367188,7.963242188,2.828125,10.828125,0.234752005,0,0,288.9118652,1.176714778,98569.61719,191,7,5,22,9
6175,4583,1.952265625,3.015234375,4.785625,2.828125,10.828125,0.234789074,0,0,289.7680054,1.172383308,98611.32813,3.226328125,4.889257813,7.986367188,2.828125,10.828125,0.234752481,0,0,288.5136108,1.179153562,98590.36719,191,7,5,23,9
7123,4584,2.075664063,3.222421875,5.223710938,2.828125,10.828125,0.234791781,0,0,289.3735352,1.173327923,98573.19531,3.211796875,4.85296875,7.888554688,2.828125,10.828125,0.234755106,0,0,288.1398621,1.181439996,98606.48438,192,7,6,0,10
7882,4585,2.214960938,3.43078125,5.608085938,2.828125,10.828125,0.234791124,0,0,289.0425415,1.17420125,98538.6875,3.135546875,4.737890625,7.706210938,2.828125,10.828125,0.234753451,0,0,287.7622986,1.183496952,98621.76563,192,7,6,1,10
8532,4586,2.331875,3.610351563,5.856601563,2.828125,10.828125,0.234800582,0.446646255,0.049019692,288.7688904,1.175080538,98506.85938,3.008398438,4.562734375,7.471796875,2.828125,10.828125,0.234756549,0.515146739,0.083052699,287.3757019,1.185397267,98643.71875,192,7,6,2,10
8749,4587,2.436640625,3.754101563,5.934453125,2.828125,10.828125,0.234803573,53.84946176,12.80518675,288.668335,1.176035404,98482.21094,2.951796875,4.465117188,7.157734375,2.828125,10.828125,0.234751857,55.51757813,18.25970221,287.1832886,1.187247038,98673.17188,192,7,6,3,10
8506,4588,2.661484375,3.921132813,5.71703125,2.828125,10.828125,0.234807207,228.6689453,84.8916626,289.6001282,1.176441431,98467.75781,3.239296875,4.673710938,6.470234375,2.828125,10.828125,0.234745258,230.8166504,106.1793213,288.0527039,1.188108206,98705.55469,192,7,6,4,10
7905,4589,2.967890625,4.134804688,5.0865625,2.828125,10.828125,0.234807123,426.1064453,199.791626,290.9573059,1.174652815,98461.32031,3.548671875,4.969492188,6.204960938,2.828125,10.828125,0.234739111,428.0761719,246.600708,289.1734619,1.186402798,98744.30469,192,7,6,5,10
6883,4590,3.055546875,4.165898438,5.047460938,2.828125,10.828125,0.234813698,621.0146484,334.4731445,292.7279053,1.168766022,98459.17188,3.76171875,5.247539063,6.47859375,2.828125,10.828125,0.234738815,622.8212891,405.8491211,290.480072,1.182949066,98782.98438,192,7,6,6,10
7007,4591,3.259648438,4.438398438,5.449570313,2.828125,10.828125,0.234812468,800.1220703,468.5888672,294.6153564,1.161915779,98451.14844,3.952226563,5.505078125,6.731601563,2.828125,10.828125,0.234740117,801.7568359,552.9355469,291.6745911,1.179870844,98806.82813,192,7,6,7,10
8323,4592,3.346914063,4.549609375,5.616445313,2.828125,10.828125,0.23481019,951.2060547,582.0595703,295.9358826,1.157176614,98432.36719,4.110390625,5.730664063,6.975546875,2.828125,10.828125,0.234745627,952.6835938,680.2573242,292.7478027,1.176812291,98816.33594,192,7,6,8,10
9098,4593,3.420585938,4.658046875,5.806132813,2.828125,10.828125,0.234806331,1063.930664,665.8659668,296.9903564,1.152989507,98401.02344,4.20578125,5.864179688,7.1303125,2.828125,10.828125,0.234750555,1065.337891,771.1137695,293.6519165,1.173881292,98819.89063,192,7,6,9,10
9400,4594,3.45359375,4.734179688,5.95390625,2.828125,10.828125,0.234801287,1130.667969,723.298584,297.8687744,1.148916245,98354.96094,4.273984375,5.964375,7.257773438,2.828125,10.828125,0.234749721,1131.980469,816.0874023,294.3912964,1.171190023,98819.35156,192,7,6,10,10
9482,4595,3.445390625,4.769609375,6.061679688,2.828125,10.828125,0.234795232,1146.806641,744.0078125,298.5645752,1.145193338,98299.4375,4.30265625,6.01546875,7.344453125,2.828125,10.828125,0.234749669,1148.115234,819.3198242,294.9594421,1.168736219,98809.67188,192,7,6,11,10
9242,4596,3.40234375,4.765195313,6.124609375,2.828125,10.828125,0.234793693,1111.248047,728.6987305,299.083374,1.141915917,98244.60156,4.276953125,5.988125,7.347539063,2.828125,10.828125,0.234756703,1112.609375,770.4599609,295.3168945,1.166659236,98798.90625,192,7,6,12,10
8812,4597,3.331132813,4.734882813,6.168359375,2.828125,10.828125,0.234792302,1026.442383,664.6240234,299.3677979,1.139258265,98194.77344,4.169101563,5.856523438,7.243632813,2.828125,10.828125,0.234756745,1027.875977,678.5385742,295.4508057,1.16518712,98793.40625,192,7,6,13,10
7925,4598,3.2040625,4.628515625,6.140390625,2.828125,10.828125,0.234795295,898.1103516,549.253418,299.4176025,1.137379527,98150.47656,3.966015625,5.600585938,7.004726563,2.828125,10.828125,0.234761416,899.6640625,555.6791992,295.3507385,1.164342046,98787.34375,192,7,6,14,10
7098,4599,2.960703125,4.365859375,5.988476563,2.828125,10.828125,0.234798629,735.0078125,407.8850098,299.232605,1.136150599,98108.39063,3.674179688,5.22421875,6.647304688,2.828125,10.828125,0.234759353,736.7255859,414.6899414,295.059082,1.163833857,98765.60156,192,7,6,15,10
5618,4600,2.520390625,3.81296875,5.674296875,2.828125,10.828125,0.234799154,548.2368164,266.5218506,298.7631531,1.135765314,98069.15625,3.244023438,4.644960938,6.1046875,2.828125,10.828125,0.234758602,550.1459961,275.6242676,294.5935669,1.163763046,98732.78125,192,7,6,16,10
4685,4601,1.9275,3.068789063,5.33296875,2.828125,10.828125,0.234815927,350.5380859,137.855957,297.7011719,1.136546016,98039.03125,2.527382813,3.676328125,5.34890625,2.828125,10.828125,0.234758454,352.6254883,146.6732788,293.8451538,1.164366841,98703.25781,192,7,6,17,10
4410,4602,1.559414063,2.764882813,5.438476563,2.828125,10.828125,0.234821685,155.4806539,43.03994751,295.9140015,1.138323784,98015.60156,1.72125,2.729492188,4.736757813,2.828125,10.828125,0.234759577,157.7440358,47.29299927,292.4082642,1.165621161,98686.69531,192,7,6,18,10
5434,4603,1.690742188,3.083046875,5.953828125,2.828125,10.828125,0.234820042,16.89511593,2.689035358,294.4772034,1.140829086,98006.70313,1.610820313,2.698125,4.392851563,2.828125,10.828125,0.234764748,17.81095236,2.521493559,291.1130981,1.167195082,98687.11719,192,7,6,19,10
6721,4604,1.888789063,3.319648438,6.413671875,2.828125,10.828125,0.234826352,0.000144683,2.00E-05,293.8588867,1.143501639,97994.27344,1.6621875,2.659375,4.149882813,2.828125,10.828125,0.234767978,0.000299768,1.66E-07,290.7908325,1.168672323,98681.6875,192,7,6,20,10
8490,4605,2.079179688,3.514257813,6.71765625,2.828125,10.828125,0.23483328,0,0,293.416748,1.146190763,97979.07031,1.745078125,2.67734375,4.128554688,2.828125,10.828125,0.234774776,0,0,290.556427,1.170031309,98667.66406,192,7,6,21,10
10364,4606,2.198320313,3.63578125,6.836367188,2.828125,10.828125,0.234835527,0,0,292.9990845,1.148815155,97961.60938,1.848789063,2.814296875,4.376054688,2.828125,10.828125,0.234783331,0,0,290.1911926,1.17130816,98645.76563,192,7,6,22,10
11395,4607,2.269023438,3.71375,6.850390625,2.828125,10.828125,0.234838283,0,0,292.5774841,1.151216269,97936.75781,1.952265625,3.015234375,4.785625,2.828125,10.828125,0.234789074,0,0,289.7680054,1.172383308,98611.32813,192,7,6,23,10
12163,4608,2.327539063,3.7709375,6.839960938,2.828125,10.828125,0.234840645,0,0,292.1620483,1.153431177,97915.875,2.075664063,3.222421875,5.223710938,2.828125,10.828125,0.234791781,0,0,289.3735352,1.173327923,98573.19531,193,7,0,0,11
11660,4609,2.384570313,3.8190625,6.807539063,2.828125,10.828125,0.23484659,0,0,291.7583923,1.155473709,97899.28125,2.214960938,3.43078125,5.608085938,2.828125,10.828125,0.234791124,0,0,289.0425415,1.17420125,98538.6875,193,7,0,1,11
10904,4610,2.445898438,3.868476563,6.785585938,2.828125,10.828125,0.234849687,0.382249109,0.028159251,291.3865967,1.157336712,97882.54688,2.331875,3.610351563,5.856601563,2.828125,10.828125,0.234800582,0.446646255,0.049019692,288.7688904,1.175080538,98506.85938,193,7,0,2,11
10740,4611,2.5065625,3.900078125,6.678164063,2.828125,10.828125,0.234853072,52.12030029,11.08563542,291.1654663,1.159218073,97881.39063,2.436640625,3.754101563,5.934453125,2.828125,10.828125,0.234803573,53.84946176,12.80518675,288.668335,1.176035404,98482.21094,193,7,0,3,11
10830,4612,2.869804688,4.230234375,6.212109375,2.828125,10.828125,0.234858282,226.4088135,72.61425781,291.7893372,1.16046834,97895.05469,2.661484375,3.921132813,5.71703125,2.828125,10.828125,0.234807207,228.6689453,84.8916626,289.6001282,1.176441431,98467.75781,193,7,0,4,11
10010,4613,3.159453125,4.480976563,5.735507813,2.828125,10.828125,0.23486414,424.0361328,179.1884766,292.7112427,1.159643173,97920.95313,2.967890625,4.134804688,5.0865625,2.828125,10.828125,0.234807123,426.1064453,199.791626,290.9573059,1.174652815,98461.32031,193,7,0,5,11
10446,4614,3.505859375,4.919296875,6.221914063,2.828125,10.828125,0.234872927,619.1289063,310.1884766,293.9589844,1.156484246,97951.23438,3.055546875,4.165898438,5.047460938,2.828125,10.828125,0.234813698,621.0146484,334.4731445,292.7279053,1.168766022,98459.17188,193,7,0,6,11
12096,4615,3.947734375,5.528359375,6.980234375,2.828125,10.828125,0.234879951,798.4121094,430.9306641,295.117157,1.153439999,97976.39063,3.259648438,4.438398438,5.449570313,2.828125,10.828125,0.234812468,800.1220703,468.5888672,294.6153564,1.161915779,98451.14844,193,7,0,7,11
14018,4616,4.289492188,5.99546875,7.535195313,2.828125,10.828125,0.23488666,949.6318359,529.2368164,295.8858032,1.15156889,97989.10938,3.346914063,4.549609375,5.616445313,2.828125,10.828125,0.23481019,951.2060547,582.0595703,295.9358826,1.157176614,98432.36719,193,7,0,8,11
16318,4617,4.5559375,6.362265625,7.96890625,2.828125,10.828125,0.234893705,1062.47168,607.722168,296.4909668,1.149935603,97993.375,3.420585938,4.658046875,5.806132813,2.828125,10.828125,0.234806331,1063.930664,665.8659668,296.9903564,1.152989507,98401.02344,193,7,0,9,11
17868,4618,4.748046875,6.633828125,8.3034375,2.828125,10.828125,0.234902054,1129.263672,653.2573242,296.9185486,1.148419619,97987.28125,3.45359375,4.734179688,5.95390625,2.828125,10.828125,0.234801287,1130.667969,723.298584,297.8687744,1.148916245,98354.96094,193,7,0,10,11
19066,4619,4.87,6.8196875,8.555078125,2.828125,10.828125,0.234904023,1145.423828,659.8417969,297.1540222,1.147258401,97972.11719,3.445390625,4.769609375,6.061679688,2.828125,10.828125,0.234795232,1146.806641,744.0078125,298.5645752,1.145193338,98299.4375,193,7,0,11,11
19576,4620,4.911914063,6.902382813,8.701992188,2.828125,10.828125,0.234907113,1109.837891,623.9614258,297.1611633,1.14670682,97963.46094,3.40234375,4.765195313,6.124609375,2.828125,10.828125,0.234793693,1111.248047,728.6987305,299.083374,1.141915917,98244.60156,193,7,0,12,11
19496,4621,4.855703125,6.853867188,8.713398438,2.828125,10.828125,0.234909281,1024.936523,558.5463867,297.0106506,1.146759272,97965.54688,3.331132813,4.734882813,6.168359375,2.828125,10.828125,0.234792302,1026.442383,664.6240234,299.3677979,1.139258265,98194.77344,193,7,0,13,11
19128,4622,4.701445313,6.665,8.599648438,2.828125,10.828125,0.234913809,896.46875,455.460083,296.6414795,1.147402525,97967.23438,3.2040625,4.628515625,6.140390625,2.828125,10.828125,0.234795295,898.1103516,549.253418,299.4176025,1.137379527,98150.47656,193,7,0,14,11
18268,4623,4.450195313,6.330234375,8.278476563,2.828125,10.828125,0.234917127,733.203125,331.2215576,296.0778198,1.14842248,97962.49219,2.960703125,4.365859375,5.988476563,2.828125,10.828125,0.234798629,735.0078125,407.8850098,299.232605,1.136150599,98108.39063,193,7,0,15,11
17016,4624,4.02703125,5.759375,7.767890625,2.828125,10.828125,0.234912562,546.253418,216.3648071,295.2878113,1.15005064,97963.99219,2.520390625,3.81296875,5.674296875,2.828125,10.828125,0.234799154,548.2368164,266.5218506,298.7631531,1.135765314,98069.15625,193,7,0,16,11
14866,4625,3.47078125,5.035585938,7.314804688,2.828125,10.828125,0.23491484,348.3393555,119.3330688,294.2657471,1.15260911,97986.98438,1.9275,3.068789063,5.33296875,2.828125,10.828125,0.234815927,350.5380859,137.855957,297.7011719,1.136546016,98039.03125,193,7,0,17,11
12273,4626,2.92859375,4.341523438,7.02140625,2.828125,10.828125,0.234912015,153.1093162,43.29066467,293.0633545,1.155846596,98021.86719,1.559414063,2.764882813,5.438476563,2.828125,10.828125,0.234821685,155.4806539,43.03994751,295.9140015,1.138323784,98015.60156,193,7,0,18,11
10874,4627,2.59796875,3.944453125,6.805859375,2.828125,10.828125,0.234914261,15.96702045,4.040589529,291.888092,1.159340143,98061.28906,1.690742188,3.083046875,5.953828125,2.828125,10.828125,0.234820042,16.89511593,2.689035358,294.4772034,1.140829086,98006.70313,193,7,0,19,11
10609,4628,2.508320313,3.810585938,6.565039063,2.828125,10.828125,0.234912773,5.18E-05,8.22E-06,291.2033081,1.162392139,98082.9375,1.888789063,3.319648438,6.413671875,2.828125,10.828125,0.234826352,0.000144683,2.00E-05,293.8588867,1.143501639,97994.27344,193,7,0,20,11
10872,4629,2.4490625,3.726601563,6.367304688,2.828125,10.828125,0.234919842,0,0,290.628418,1.164916277,98096.32813,2.079179688,3.514257813,6.71765625,2.828125,10.828125,0.23483328,0,0,293.416748,1.146190763,97979.07031,193,7,0,21,11
10670,4630,2.391210938,3.659960938,6.180820313,2.828125,10.828125,0.234926494,0,0,290.084198,1.16704011,98103.24219,2.198320313,3.63578125,6.836367188,2.828125,10.828125,0.234835527,0,0,292.9990845,1.148815155,97961.60938,193,7,0,22,11
10430,4631,2.37453125,3.631328125,6.08234375,2.828125,10.828125,0.234929216,0,0,289.6252747,1.168932199,98104.14844,2.269023438,3.71375,6.850390625,2.828125,10.828125,0.234838283,0,0,292.5774841,1.151216269,97936.75781,193,7,0,23,11
9544,4632,2.372890625,3.61484375,6.016875,2.828125,10.828125,0.234926765,0,0,289.2817383,1.170619965,98098.66406,2.327539063,3.7709375,6.839960938,2.828125,10.828125,0.234840645,0,0,292.1620483,1.153431177,97915.875,194,7,1,0,12
9088,4633,2.340429688,3.567265625,5.92328125,2.828125,10.828125,0.23492606,0,0,288.9589844,1.172194481,98091.0625,2.384570313,3.8190625,6.807539063,2.828125,10.828125,0.23484659,0,0,291.7583923,1.155473709,97899.28125,194,7,1,1,12
8665,4634,2.320585938,3.536796875,5.838320313,2.828125,10.828125,0.234924754,0.322437511,0.071853925,288.644989,1.173705459,98086.40625,2.445898438,3.868476563,6.785585938,2.828125,10.828125,0.234849687,0.382249109,0.028159251,291.3865967,1.157336712,97882.54688,194,7,1,2,12
8047,4635,2.341796875,3.534492188,5.639570313,2.828125,10.828125,0.234924881,50.33674494,13.33883095,288.4729309,1.17537415,98090.69531,2.5065625,3.900078125,6.678164063,2.828125,10.828125,0.234853072,52.12030029,11.08563542,291.1654663,1.159218073,97881.39063,194,7,1,3,12
7910,4636,2.593515625,3.711445313,5.15890625,2.828125,10.828125,0.234930668,224.034668,76.121521,289.0491638,1.176499605,98108.15625,2.869804688,4.230234375,6.212109375,2.828125,10.828125,0.234858282,226.4088135,72.61425781,291.7893372,1.16046834,97895.05469,194,7,1,4,12
7211,4637,2.904296875,3.997695313,4.945195313,2.828125,10.828125,0.234930113,421.8588867,178.114624,289.9096375,1.175404549,98135.9375,3.159453125,4.480976563,5.735507813,2.828125,10.828125,0.23486414,424.0361328,179.1884766,292.7112427,1.159643173,97920.95313,194,7,1,5,12
7075,4638,3.12375,4.264296875,5.193046875,2.828125,10.828125,0.234933623,617.1582031,303.5922852,291.0353394,1.172322392,98167.83594,3.505859375,4.919296875,6.221914063,2.828125,10.828125,0.234872927,619.1289063,310.1884766,293.9589844,1.156484246,97951.23438,194,7,1,6,12
7647,4639,3.330742188,4.5334375,5.490390625,2.828125,10.828125,0.23493432,796.6142578,427.1072998,292.0121155,1.169831514,98192.13281,3.947734375,5.528359375,6.980234375,2.828125,10.828125,0.234879951,798.4121094,430.9306641,295.117157,1.153439999,97976.39063,194,7,1,7,12
8590,4640,3.533125,4.807070313,5.805351563,2.828125,10.828125,0.23493805,947.9892578,541.1540527,292.8487854,1.167656899,98200.20313,4.289492188,5.99546875,7.535195313,2.828125,10.828125,0.23488666,949.6318359,529.2368164,295.8858032,1.15156889,97989.10938,194,7,1,8,12
9524,4641,3.617460938,4.91890625,5.943125,2.828125,10.828125,0.234938428,1060.944336,621.2714844,293.5235291,1.165593863,98189.4375,4.5559375,6.362265625,7.96890625,2.828125,10.828125,0.234893705,1062.47168,607.722168,296.4909668,1.149935603,97993.375,194,7,1,9,12
9676,4642,3.638398438,4.952421875,5.989453125,2.828125,10.828125,0.234941352,1127.8125,660.5249023,294.0345459,1.163682222,98169.77344,4.748046875,6.633828125,8.3034375,2.828125,10.828125,0.234902054,1129.263672,653.2573242,296.9185486,1.148419619,97987.28125,194,7,1,10,12
9483,4643,3.632539063,4.960273438,6.012695313,2.828125,10.828125,0.234938736,1143.982422,645.9382324,294.3016968,1.162243724,98154.0625,4.87,6.8196875,8.555078125,2.828125,10.828125,0.234904023,1145.423828,659.8417969,297.1540222,1.147258401,97972.11719,194,7,1,11,12
8737,4644,3.591328125,4.946484375,6.035351563,2.828125,10.828125,0.234934755,1108.330078,591.3515625,294.3287048,1.161565542,98155.39844,4.911914063,6.902382813,8.701992188,2.828125,10.828125,0.234907113,1109.837891,623.9614258,297.1611633,1.14670682,97963.46094,194,7,1,12,12
7855,4645,3.514492188,4.8809375,6.003359375,2.828125,10.828125,0.234931159,1023.357422,507.1633301,294.1378174,1.161573648,98162.53125,4.855703125,6.853867188,8.713398438,2.828125,10.828125,0.234909281,1024.936523,558.5463867,297.0106506,1.146759272,97965.54688,194,7,1,13,12
6277,4646,3.374726563,4.72453125,5.86859375,2.828125,10.828125,0.234935409,894.7509766,401.7354736,293.7375488,1.162169933,98164.79688,4.701445313,6.665,8.599648438,2.828125,10.828125,0.234913809,896.46875,455.460083,296.6414795,1.147402525,97967.23438,194,7,1,14,12
4710,4647,3.158945313,4.465078125,5.630976563,2.828125,10.828125,0.234936872,731.3085938,306.5430908,293.2266235,1.163187504,98160.74219,4.450195313,6.330234375,8.278476563,2.828125,10.828125,0.234917127,733.203125,331.2215576,296.0778198,1.14842248,97962.49219,194,7,1,15,12
3869,4648,2.820664063,4.02953125,5.23234375,2.828125,10.828125,0.234936511,544.1611328,216.5678711,292.6379395,1.16449976,98154.67188,4.02703125,5.759375,7.767890625,2.828125,10.828125,0.234912562,546.253418,216.3648071,295.2878113,1.15005064,97963.99219,194,7,1,16,12
2926,4649,2.339609375,3.403945313,4.739101563,2.828125,10.828125,0.234934942,346.0341797,131.9663086,291.8965454,1.166228414,98156.64844,3.47078125,5.035585938,7.314804688,2.828125,10.828125,0.23491484,348.3393555,119.3330688,294.2657471,1.15260911,97986.98438,194,7,1,17,12
2346,4650,1.713867188,2.6671875,4.462460938,2.828125,10.828125,0.23493169,150.6260986,51.88244247,290.7496033,1.168466926,98169.90625,2.92859375,4.341523438,7.02140625,2.828125,10.828125,0.234912015,153.1093162,43.29066467,293.0633545,1.155846596,98021.86719,194,7,1,18,12
1998,4651,1.44828125,2.502617188,4.499648438,2.828125,10.828125,0.234940692,15.03205175,4.25294672,289.3804016,1.171225309,98205.28125,2.59796875,3.944453125,6.805859375,2.828125,10.828125,0.234914261,15.96702045,4.040589529,291.888092,1.159340143,98061.28906,194,7,1,19,12
2202,4652,1.449296875,2.522773438,4.489335938,2.828125,10.828125,0.234940687,2.06E-05,3.49E-06,288.7429504,1.17395997,98234.94531,2.508320313,3.810585938,6.565039063,2.828125,10.828125,0.234912773,5.18E-05,8.22E-06,291.2033081,1.162392139,98082.9375,194,7,1,20,12
2285,4653,1.415820313,2.456289063,4.374609375,2.828125,10.828125,0.234940998,0,0,288.2749939,1.176274776,98247.4375,2.4490625,3.726601563,6.367304688,2.828125,10.828125,0.234919842,0,0,290.628418,1.164916277,98096.32813,194,7,1,21,12
2215,4654,1.391914063,2.412148438,4.331367188,2.828125,10.828125,0.234941997,0,0,287.8590393,1.178350091,98253.1875,2.391210938,3.659960938,6.180820313,2.828125,10.828125,0.234926494,0,0,290.084198,1.16704011,98103.24219,194,7,1,22,12
1934,4655,1.39546875,2.4046875,4.309921875,2.828125,10.828125,0.234939732,0,0,287.4497986,1.180192709,98244.875,2.37453125,3.631328125,6.08234375,2.828125,10.828125,0.234929216,0,0,289.6252747,1.168932199,98104.14844,194,7,1,23,12
1555,4656,1.390976563,2.383242188,4.248085938,2.828125,10.828125,0.2349412,0,0,287.0493164,1.181878209,98228.84375,2.372890625,3.61484375,6.016875,2.828125,10.828125,0.234926765,0,0,289.2817383,1.170619965,98098.66406,195,7,2,0,13
1430,4657,1.379296875,2.353515625,4.186835938,2.828125,10.828125,0.234944279,0,0,286.6620178,1.183513403,98219.30469,2.340429688,3.567265625,5.92328125,2.828125,10.828125,0.23492606,0,0,288.9589844,1.172194481,98091.0625,195,7,2,1,13
1313,4658,1.362070313,2.317695313,4.098945313,2.828125,10.828125,0.234947346,0.267785028,0.047786059,286.3172607,1.185119152,98217.07813,2.320585938,3.536796875,5.838320313,2.828125,10.828125,0.234924754,0.322437511,0.071853925,288.644989,1.173705459,98086.40625,195,7,2,2,13
1371,4659,1.380507813,2.285976563,3.970820313,2.828125,10.828125,0.234949102,48.5025242,14.64571095,286.2245789,1.186792254,98226.9375,2.341796875,3.534492188,5.639570313,2.828125,10.828125,0.234924881,50.33674494,13.33883095,288.4729309,1.17537415,98090.69531,195,7,2,3,13
1591,4660,1.73234375,2.54453125,3.52421875,2.828125,10.828125,0.234952759,221.5509033,88.99890137,287.0234375,1.187752008,98243.96094,2.593515625,3.711445313,5.15890625,2.828125,10.828125,0.234930668,224.034668,76.121521,289.0491638,1.176499605,98108.15625,195,7,2,4,13
1348,4661,1.871953125,2.5884375,3.116914063,2.828125,10.828125,0.23495268,419.5844727,200.7702637,287.9675293,1.186095834,98256.1875,2.904296875,3.997695313,4.945195313,2.828125,10.828125,0.234930113,421.8588867,178.114624,289.9096375,1.175404549,98135.9375,195,7,2,5,13
960,4662,1.921914063,2.631679688,3.135351563,2.828125,10.828125,0.234952434,615.0869141,333.1860352,289.0746765,1.182829142,98265.73438,3.12375,4.264296875,5.193046875,2.828125,10.828125,0.234933623,617.1582031,303.5922852,291.0353394,1.172322392,98167.83594,195,7,2,6,13
945,4663,1.983046875,2.71015625,3.179375,2.828125,10.828125,0.234953167,794.7363281,460.935791,290.0814514,1.180088758,98270.98438,3.330742188,4.5334375,5.490390625,2.828125,10.828125,0.23493432,796.6142578,427.1072998,292.0121155,1.169831514,98192.13281,195,7,2,7,13
1120,4664,2.072539063,2.827929688,3.286015625,2.828125,10.828125,0.234960631,946.2617188,548.7431641,290.8750916,1.177972436,98271.52344,3.533125,4.807070313,5.805351563,2.828125,10.828125,0.23493805,947.9892578,541.1540527,292.8487854,1.167656899,98200.20313,195,7,2,8,13
1356,4665,2.17390625,2.968085938,3.44109375,2.828125,10.828125,0.234964103,1059.352539,570.0693359,291.3226013,1.176491141,98275.40625,3.617460938,4.91890625,5.943125,2.828125,10.828125,0.234938428,1060.944336,621.2714844,293.5235291,1.165593863,98189.4375,195,7,2,9,13
2248,4666,2.2828125,3.127148438,3.627421875,2.828125,10.828125,0.23496467,1126.273438,580.1459961,291.6061401,1.17537117,98277.20313,3.638398438,4.952421875,5.989453125,2.828125,10.828125,0.234941352,1127.8125,660.5249023,294.0345459,1.163682222,98169.77344,195,7,2,10,13
2946,4667,2.4,3.290078125,3.818359375,2.828125,10.828125,0.234966108,1142.472656,577.5512695,291.8182678,1.174387217,98271.89844,3.632539063,4.960273438,6.012695313,2.828125,10.828125,0.234938736,1143.982422,645.9382324,294.3016968,1.162243724,98154.0625,195,7,2,11,13
3134,4668,2.495507813,3.4353125,4.000390625,2.828125,10.828125,0.23496643,1106.779297,537.5554199,291.8768311,1.1737113,98264.48438,3.591328125,4.946484375,6.035351563,2.828125,10.828125,0.234934755,1108.330078,591.3515625,294.3287048,1.161565542,98155.39844,195,7,2,12,13
3240,4669,2.578632813,3.5746875,4.193359375,2.828125,10.828125,0.234968329,1021.693359,479.6911621,291.7717285,1.173534751,98259.29688,3.514492188,4.8809375,6.003359375,2.828125,10.828125,0.234931159,1023.357422,507.1633301,294.1378174,1.161573648,98162.53125,195,7,2,13,13
3688,4670,2.666132813,3.735976563,4.432890625,2.828125,10.828125,0.234970466,892.953125,399.5239258,291.4749146,1.17391634,98256.91406,3.374726563,4.72453125,5.86859375,2.828125,10.828125,0.234935409,894.7509766,401.7354736,293.7375488,1.162169933,98164.79688,195,7,2,14,13
3706,4671,2.727929688,3.880039063,4.708632813,2.828125,10.828125,0.234978062,729.3300781,295.2248535,290.9474487,1.175007343,98262.0625,3.158945313,4.465078125,5.630976563,2.828125,10.828125,0.234936872,731.3085938,306.5430908,293.2266235,1.163187504,98160.74219,195,7,2,15,13
4207,4672,2.729804688,3.933085938,4.924140625,2.828125,10.828125,0.234988782,541.9604492,200.4706421,290.2654419,1.176817417,98275.22656,2.820664063,4.02953125,5.23234375,2.828125,10.828125,0.234936511,544.1611328,216.5678711,292.6379395,1.16449976,98154.67188,195,7,2,16,13
4092,4673,2.571523438,3.757734375,4.99625,2.828125,10.828125,0.23498923,343.6281738,112.9090881,289.4414978,1.179170609,98297.09375,2.339609375,3.403945313,4.739101563,2.828125,10.828125,0.234934942,346.0341797,131.9663086,291.8965454,1.166228414,98156.64844,195,7,2,17,13
3829,4674,2.26375,3.4165625,5.200976563,2.828125,10.828125,0.234992785,148.0309449,42.1051712,288.419281,1.181945324,98319.89063,1.713867188,2.6671875,4.462460938,2.828125,10.828125,0.23493169,150.6260986,51.88244247,290.7496033,1.168466926,98169.90625,195,7,2,18,13
3672,4675,2.152773438,3.37140625,5.584804688,2.828125,10.828125,0.234996964,14.09454442,3.576096896,287.3303223,1.185139418,98362.75,1.44828125,2.502617188,4.499648438,2.828125,10.828125,0.234940692,15.03205175,4.25294672,289.3804016,1.171225309,98205.28125,195,7,2,19,13
3744,4676,2.281640625,3.5503125,5.826054688,2.828125,10.828125,0.234999519,4.84E-06,6.58E-07,286.7318726,1.188257217,98405.9375,1.449296875,2.522773438,4.489335938,2.828125,10.828125,0.234940687,2.06E-05,3.49E-06,288.7429504,1.17395997,98234.94531,195,7,2,20,13
4242,4677,2.362851563,3.664882813,5.929804688,2.828125,10.828125,0.234999516,0,0,286.2855835,1.190762281,98433.5625,1.415820313,2.456289063,4.374609375,2.828125,10.828125,0.234940998,0,0,288.2749939,1.176274776,98247.4375,195,7,2,21,13
4907,4678,2.446132813,3.76484375,5.950195313,2.828125,10.828125,0.235007881,0,0,285.8746338,1.192677736,98435.4375,1.391914063,2.412148438,4.331367188,2.828125,10.828125,0.234941997,0,0,287.8590393,1.178350091,98253.1875,195,7,2,22,13
5724,4679,2.53953125,3.883046875,5.972773438,2.828125,10.828125,0.235010506,0,0,285.5603027,1.194082618,98418.63281,1.39546875,2.4046875,4.309921875,2.828125,10.828125,0.234939732,0,0,287.4497986,1.180192709,98244.875,195,7,2,23,13
6492,4680,2.6396875,4.016367188,6.106289063,2.828125,10.828125,0.235011849,0,0,285.2990723,1.1951648,98397.5,1.390976563,2.383242188,4.248085938,2.828125,10.828125,0.2349412,0,0,287.0493164,1.181878209,98228.84375,196,7,3,0,14
